k	min_rek	min_srk	min_gerk_ad	max_rek	max_srk	max_gerk_ad	median_rek	median_srk	median_gerk_ad	quant25_rek	quant25_srk	quant25_gerk_ad	quant75_rek	quant75_srk	quant75_gerk_ad
1001	2.48304727919063	11.6301630740716	11.459268208376	3.38297981947626	15.4882787527158	15.886040041293	2.90294917441835	13.5688774368955	14.7898494116737	2.74560407020393	12.8502222573028	14.2163149232266	3.03977446441506	14.1207239642877	15.1150908238406
1101	2.26807112838904	11.6064288752215	10.2074438280257	3.09246570827853	16.5205582310223	15.886040041293	2.6603826992535	13.1519066294384	14.2195179787186	2.48776459265211	12.5111033678865	13.5639141536493	2.780244496758	13.9284894911071	14.938456923712
1201	2.1293973161632	11.5634720306065	9.48502882300519	2.91205623666726	17.3468063591872	15.8693596599344	2.45832969819033	13.1016148092114	13.5574538067736	2.31988395152416	12.3605737490618	12.8189137684208	2.56117720586555	14.0035556376943	14.4589182084607
1301	1.84066270741455	10.1759001247318	8.60727852641153	2.54728701558299	18.1700484092654	15.2535928174685	2.21844036236429	12.7110375614008	12.8279707047451	2.13350032260316	12.0603857919383	12.2254166321682	2.33822601355694	14.2807259984035	13.6154765002499
1401	1.70097697809999	9.75581100101181	7.81509401555518	2.36991772212604	17.7406921451102	14.6120846020215	2.09881964575371	12.8792214231167	12.212654832269	1.98173296026839	12.0358657885591	11.5264752755342	2.15542967866241	14.3485917477806	13.1016689777259
1501	1.66579576351012	9.36568286712299	7.2691541108162	2.23145681891353	17.1759034984725	13.9438232896469	1.95179354643996	13.3555656055112	11.5208160636984	1.87348442652371	12.2913183836692	10.5382508424332	2.00835254239022	14.3596783027233	12.3647507103717
1601	1.49895424800217	10.1248575246493	6.72910347710445	2.18464786774527	20.2485528496257	13.1600029360338	1.83396655210177	13.4307213012007	10.7751380870974	1.75543665660599	12.1756277565086	9.65378649423785	1.92612130509427	14.663644884902	11.7246174136902
1701	1.38733759525547	9.87177950255642	6.31655477689076	2.01727516546417	21.0396245779741	12.6722896013626	1.72280947190954	13.7544751641071	9.95642625620887	1.61561684138838	12.6037212832915	8.9798040594453	1.79677868177857	14.7487254749027	11.1978078603296
1801	1.36251626543809	10.5423794306753	5.86756174372543	1.87961268794547	21.4781387665704	12.5491162017093	1.63639373569825	14.567050489095	9.33002499313245	1.53888228109334	12.7931353039127	8.33241319549817	1.72302834943287	15.8909274209684	10.4946845687224
1901	1.23936635512001	10.2088454981072	5.33406390758796	1.83414698662354	21.9246981199348	12.5044221359932	1.52957576346584	14.5606649918792	8.83556145961053	1.44821514364244	13.298426421362	7.76754798075977	1.61025007813429	15.9345049893245	9.64560615193813
2001	1.25273266631405	10.0544808634261	4.9762883100915	1.71012739206641	20.3874539070833	12.4097505477177	1.45682046355808	14.4449918839496	8.30182281200953	1.37764251502561	13.3400733566723	7.27159585151491	1.54949002397963	16.4068843684907	9.30687038588576
2101	1.15452773511593	10.3961328548958	4.69820239700991	1.57115368095806	19.5315126653927	12.0080936594288	1.38443649695135	15.0917775979057	7.63506765575053	1.33575618938927	13.5085253982915	6.86464277591995	1.46541228345262	16.4762567710518	8.68230493045613
2201	1.12628506690751	11.1017079641993	4.53569305065398	1.52324047755359	19.4742738929231	11.0939657855704	1.33220648861526	15.211273697418	7.12938435850057	1.25890956785022	13.9056249862618	6.26622449072905	1.39538497091778	16.7151473708751	8.1491816294387
2301	1.08450782916904	9.49753147894203	4.14301330865172	1.5387967738016	21.9424245035951	10.4967463811425	1.27449484272588	15.3132467715115	6.65362558404622	1.20572360381559	13.6233674380331	5.98736839864107	1.3566445484674	17.3787299735841	7.60520117759632
2401	1.00558326068427	9.58274630787134	3.78663666113785	1.48316208540839	20.7857564637475	10.1691676919176	1.21659554103334	15.2039129925626	6.29546553699107	1.18008867422607	13.7294521649583	5.45034279216048	1.30122671587476	17.2636974925837	7.17507981140787
2501	0.991166359210573	10.4311832277913	3.55061144808758	1.44906787916305	20.9875844228829	9.61053396560281	1.16767046396227	15.2247127022548	5.96024239326154	1.10767383042816	13.6530797573791	5.12311048922573	1.26702091277145	17.1479087161772	6.70881223192668
2601	0.965311293753177	11.075190327893	3.35786854788467	1.333382740409	20.9194458559508	9.18301621243119	1.14700544629856	15.6992018422643	5.61590678217499	1.0662718702712	13.7806186640205	4.80707337113191	1.22244507490953	17.0733426308122	6.39966661479849
2701	0.891271497996838	9.70976223489649	3.2306397910988	1.3275721156033	22.0677727592705	8.79896378793808	1.09414564408693	15.2703326231487	5.31591974202862	1.02634250952024	13.992135227152	4.56605421522099	1.14263893821686	17.1858576381474	6.09552561613833
2801	0.874746903094843	11.0582579976988	3.10729448882043	1.30191121906363	22.6153840344056	8.27536383219108	1.05787925872005	16.4479908264873	5.02206902221709	0.993405270251428	14.0639145178388	4.40293251400705	1.10564921017683	18.3261280376479	5.6622813377507
2901	0.86684271280939	11.5475246967064	3.01259046697221	1.23103766710133	23.2432286301326	7.85321537213827	1.02230822736174	16.3890206744352	4.69468718537438	0.955372515105378	14.3442677194965	4.19158146389556	1.10352254680236	18.5363347480482	5.27637606774978
3001	0.835927863421426	11.6423610516986	2.98057542056506	1.21986519838923	21.4797541736026	7.39837740420168	0.978160918270828	16.3197334597257	4.39861056192909	0.924139005736139	15.1078875916799	3.99414255632748	1.0388684348992	18.2953010984709	4.94124414555111
3101	0.736358470234646	10.8905586465696	2.92777812268307	1.15012571368281	21.8200641479165	6.99727725751765	0.964591046536672	16.7777192856074	4.1114407453968	0.909042670788323	14.7015153096351	3.78196117129802	1.03631049538995	18.4392863700435	4.69422920082667
3201	0.748443971521024	12.9168217737169	2.88983117872928	1.18119142861369	22.6245618879832	6.64370409341794	0.942850460354322	17.4498059389512	3.92218352431957	0.881681528145361	15.5173824354269	3.60441590088455	0.997772290340075	18.7745692370811	4.40333226616216
3301	0.707471487302483	11.8509990632043	2.6616197123233	1.15824948202645	21.3669944337982	6.29841665022192	0.90939130747716	17.0125776840245	3.72041964664257	0.842804264586441	15.2679528467516	3.46068741947681	0.964484265993997	18.6358582073231	4.11852651636019
3401	0.702200267849319	10.274825459214	2.47750808726962	1.07196326095501	23.2576631793534	6.06723082751287	0.886094578427786	16.749661973936	3.56834391767058	0.821097647575029	15.6480145922666	3.24351265377975	0.942366718524388	17.9259545573983	3.99562003832794
