k	min_rek	min_srk	min_gerk_ad	max_rek	max_srk	max_gerk_ad	median_rek	median_srk	median_gerk_ad	quant25_rek	quant25_srk	quant25_gerk_ad	quant75_rek	quant75_srk	quant75_gerk_ad
2501	0.112602776661507	0.698304173239515	0.240950268222433	0.163361018980628	1.33256486039585	0.640452616318045	0.131873400081572	0.992551094804442	0.405058851890509	0.125888857348022	0.890101972067177	0.351163284600326	0.137537589028028	1.11190471113652	0.457888378345358
2601	0.106694157838448	0.733055609291767	0.229235355168453	0.157507858817273	1.36571960989413	0.614969146331276	0.128042242034039	1.02310727980043	0.381869111703171	0.121033321509858	0.901402848763597	0.330693092469534	0.134118396152687	1.10671592114039	0.432504507913047
2701	0.102452167892684	0.657049225122576	0.220554794968821	0.153723497278558	1.38533656442104	0.591013615375501	0.124176549319176	1.02106752152697	0.363948037005534	0.117527249287544	0.929975491131331	0.312408723608544	0.128853716280113	1.10245228051805	0.411644157512772
2801	0.100258029558471	0.740449284422767	0.21314139824465	0.150136837256605	1.47338599367056	0.558746111527775	0.12115670418406	1.0726563447921	0.34237838074254	0.114683852884028	0.934457718799427	0.298457535797958	0.126699623408426	1.19421291527487	0.383295329481666
2901	0.0978316374928853	0.764096992776478	0.207498207871465	0.146357239147629	1.49929369671603	0.532465066736582	0.117141902453886	1.06849292729145	0.31900344760769	0.111534488956605	0.957304846146602	0.285686808438229	0.12348056945995	1.1874580325355	0.357494519373516
3001	0.0949113136465631	0.777444559973528	0.205238639987145	0.142204750171679	1.41221840787763	0.501953958181783	0.113032510702128	1.0824575742218	0.302083357031041	0.108386095019419	0.975182049500321	0.274545631565736	0.119854575169073	1.16215195521323	0.342601880342303
3101	0.090879899942627	0.731490974055127	0.201265134263662	0.13864323553435	1.42726902596089	0.475035026132014	0.111465425842838	1.0881222575534	0.282693543378264	0.10585206098061	0.960376554420077	0.260179840274482	0.11677440212896	1.18584741803388	0.323188921261424
3201	0.0894727667211097	0.875944538541052	0.198229279486309	0.136484952335201	1.42879175359914	0.451624021205492	0.108179753059329	1.13267227871609	0.265419103301686	0.103406028970769	1.03006039496458	0.248137166643347	0.114392320373988	1.19999980005352	0.304360599357093
3301	0.0869055570554581	0.786816843319714	0.183711370606894	0.133809917079745	1.32369144630622	0.42874983862683	0.105763248186358	1.10101727182585	0.256391263244305	0.100924230685348	0.999136375486365	0.232197345253094	0.11127568215986	1.19711798770518	0.288062544478243
3401	0.0849211475546828	0.695676269710975	0.172117217932165	0.130577297286846	1.47466366482433	0.412323244284377	0.103249031253261	1.10045616694177	0.247256250087257	0.098194266439194	1.04320532704235	0.221849724260461	0.109038574638048	1.18353484855171	0.275210016657025
3501	0.0833389161955626	0.706890272956041	0.164188867527323	0.127993604768556	1.36308112041668	0.39591840008598	0.101522627832897	1.10966441519275	0.238234852098768	0.0967052446169775	0.993430939145272	0.211929479005383	0.106151384181736	1.19141865567087	0.262885475435385
3601	0.0807666591665818	0.727316849568898	0.15805265832652	0.124840411865797	1.37016218087037	0.377796285650499	0.0989566991325953	1.10250558796009	0.228809727826517	0.0946293315648101	0.985209813778087	0.202488328011403	0.104408324307652	1.22501314489289	0.256613923200874
3701	0.0801555088963493	0.838974304462932	0.15446690924143	0.122614812797369	1.48155808391327	0.34563794173291	0.0966512219232415	1.12493953461971	0.219977118783383	0.0928757703947233	1.01656027568542	0.19533097328857	0.101582130930143	1.21011125248686	0.246020445538598
3801	0.0776465503909956	0.733206398658493	0.147685590910545	0.121451579398289	1.34954898105982	0.330529066957731	0.094553992008876	1.08602272853283	0.211645659310466	0.0902917155690396	1.00063357183609	0.189870261884226	0.100155908306343	1.20429903124607	0.235227043146588
3901	0.0754411552452145	0.747355457889759	0.141599645358194	0.118540547162988	1.36358223104536	0.323076794069492	0.0926276046308171	1.09751357405904	0.20233880475589	0.0891822876062155	1.03010384010886	0.185500914093978	0.0988986806035882	1.2436129956045	0.224335874228691
4001	0.0744460754631362	0.834440202942865	0.136262594003367	0.115657465380077	1.35442766104582	0.315895252132442	0.0916997453448169	1.08582031670742	0.197623754592456	0.0869393599258755	1.03803511166852	0.180355894646247	0.0967139767474223	1.19171183790101	0.215468818947932
4101	0.072308361181821	0.832738686944181	0.132596173600461	0.114508379846541	1.50066737729396	0.310576911221586	0.0897954102910558	1.11110150006981	0.193349644606696	0.084600825803662	1.02284906056424	0.172756518253802	0.0940108816062393	1.2607899752949	0.207241781090334
4201	0.0712931233630574	0.832388030205796	0.130634202213219	0.108928964711595	1.40215053230646	0.306360014080629	0.0881111151329409	1.12605277962448	0.188165859142967	0.0838600590304649	1.02570752342549	0.166796217568837	0.0921151442581361	1.22055999271965	0.20090940585241
4301	0.0696138843516621	0.874302480195405	0.127342437143379	0.10611977722757	1.39104473195471	0.303749296746019	0.0862109270369449	1.12005100933701	0.183860475314315	0.0824764971509354	0.998699536443353	0.159761192195865	0.0911354809080606	1.22830387027662	0.195376195748394
4401	0.0686737208201565	0.84484333746085	0.124003903271775	0.10366485664096	1.53860170230004	0.301708259323108	0.085119959917818	1.11704996717912	0.175840817695956	0.0802947192709807	1.06711250762198	0.153954812041737	0.0898291564779457	1.24107656596421	0.19060283720775
