k	min_rek	min_srk	min_gerk_ad	max_rek	max_srk	max_gerk_ad	median_rek	median_srk	median_gerk_ad	quant25_rek	quant25_srk	quant25_gerk_ad	quant75_rek	quant75_srk	quant75_gerk_ad
8801	0.71352813184475	0.838819129485693	0.0422764317585575	0.78281395930003	1.5877002367219	0.228626859849704	0.750447014188379	1.17505402249163	0.142570011486374	0.736092886704974	1.07700101226918	0.107471253956228	0.759575161056019	1.21505689504766	0.163333731908261
9601	0.712300558226169	0.887190544444075	0.0256152233054188	0.780891675448234	1.40657678733342	0.205759532413453	0.747988527359487	1.14183491570913	0.123227696109558	0.734572604122213	1.05883400730613	0.0959480434310665	0.758601257735087	1.22664220806271	0.148917192762103
10401	0.711095466374049	0.843274584161896	0.0179685718287396	0.779220582953964	1.49716344024751	0.193019731135315	0.745790881885289	1.16110398820795	0.110091721127414	0.733167759931652	1.04644992346094	0.0895423605513384	0.757492182808995	1.25746274713781	0.143177055236875
11201	0.710047370580704	0.849198886647863	0.0148565880068786	0.777738917081155	1.6397767718899	0.179990722831794	0.743515809848508	1.172629635678	0.101265724639127	0.732044361068647	1.05021802317869	0.0831251125085106	0.756655286341605	1.24836893656462	0.130684543119039
12001	0.709244929511739	0.773086227439619	0.0141785037499041	0.77647140454454	1.42127796010198	0.171761711481392	0.741515641605023	1.16798566285835	0.0864353793677862	0.730843053667321	1.05032021709532	0.0725371811102881	0.755809579631157	1.24936724550056	0.116651093231093
12801	0.708533750867246	0.89571040500935	0.013836169652465	0.775233298835482	1.41368117785697	0.158394719531669	0.73962211459265	1.10540307219679	0.0794230966051319	0.729710417416896	1.00548873051764	0.0641247660226411	0.755111417849864	1.22117562925196	0.101279336876809
13601	0.707840777554376	0.83358117616344	0.0136514663021006	0.774010657466344	1.45639730624104	0.140122815596602	0.738460083955164	1.18103668479838	0.0720938044927895	0.728861565810674	1.07929125052406	0.0539561173820032	0.754300776879818	1.23156759161556	0.0894453918743833
14401	0.707188797253142	0.764832331246205	0.0137989499038932	0.772869426731345	1.60565835436087	0.135318863912231	0.737633189668012	1.2062421825222	0.0693143463790269	0.728111755872648	1.03055251714565	0.0471043746169366	0.753540244911554	1.37989074151221	0.0843364168062707
15201	0.706626942703959	0.841535667723696	0.0135481686174208	0.771837808979546	1.78240426061077	0.133982095472497	0.736813872184578	1.15064282326464	0.0655668392547017	0.727480491517291	1.06179174064208	0.0437038476215263	0.752664087000991	1.25658027815801	0.0802067909090682
16001	0.706040370624859	0.82030947192704	0.0136742336417824	0.770966518313831	1.49401267918386	0.131924607686162	0.735992784696663	1.16190444395427	0.0591809551460512	0.7268730527175	1.09566617892926	0.0386747982728505	0.752068883107454	1.28545200754311	0.0778751547127812
16801	0.705523607788648	0.841921210543463	0.0124153360217459	0.770058238626406	1.51837740951191	0.122262885293192	0.735244833695916	1.200749637709	0.057849519020934	0.72650310113282	1.09301334670811	0.0335906074576282	0.751412582158436	1.31633482210155	0.0779804919423518
17601	0.705116789039808	0.772971061252362	0.0100527775770737	0.769336627843973	1.66134207363928	0.116360054706079	0.734820420370246	1.20010674327616	0.0523801867198734	0.726131392021831	1.07980951432195	0.032736058041296	0.750737989067009	1.26601190192714	0.0680353540660192
18401	0.704733753236064	0.884556851890569	0.00863980794546832	0.768589162156699	1.75168781471971	0.107300513289722	0.734430625635151	1.1852408311431	0.0470735062304054	0.725680154800163	1.10890673756687	0.0301303029513512	0.750027346993179	1.33195148156284	0.0652574475782323
19201	0.704348933428956	0.826149216669587	0.00763913678255834	0.767824266886067	1.61835562583928	0.10692372419413	0.734071786048258	1.19569041992098	0.0427291101582124	0.72517029237373	1.10538110776941	0.0287224354302273	0.749378165400173	1.308632830734	0.0643767607408086
20001	0.704034776551459	0.84154034222023	0.00673136416698453	0.767136580295018	1.60389937646404	0.10956669357092	0.733741128280433	1.18989913856611	0.0379565986609094	0.724621050050517	1.07446609051876	0.0260116027172399	0.748798543432544	1.26696796442212	0.0628312801617507
20801	0.703714746445465	0.827974030806073	0.00608569322164735	0.766547703228489	1.73319428668598	0.109579502791477	0.733430367872005	1.19944003934389	0.0351840847571244	0.724116754072048	1.05583505658835	0.0236491378373455	0.74830608262938	1.34001794806175	0.0613755468532607
21601	0.703438160592913	0.929855353562773	0.00587919063994637	0.765900832993751	1.58739175877536	0.101126024615416	0.733143582588726	1.19643492401874	0.033516450971101	0.723654847299368	1.12754763799857	0.0217587382293989	0.747753145392391	1.27089993540981	0.0561799552586742
22401	0.70320401177167	0.960230228875082	0.00486459302633726	0.765361142162327	1.61183759488195	0.0942383685077493	0.732859748426198	1.19327322854474	0.033196084149265	0.722866342763808	1.09906035683541	0.0203062419408075	0.747193150333818	1.29868420128645	0.0511991655051547
23201	0.702976859411885	0.87867047055906	0.00515232470504496	0.764821619769625	1.55855637302616	0.0914271876686821	0.732577124530158	1.18876426871141	0.0321269025071775	0.722382604360695	1.09309071784446	0.0195315702414595	0.746724015392509	1.31626398129139	0.0471702050853704
24001	0.702749062175468	0.91379343532981	0.00388277004873968	0.764329552353884	1.55700830520418	0.0903644087231537	0.7321841816208	1.22157686931395	0.0311741946346795	0.7218663776521	1.1063654910408	0.0187992510789884	0.746279904400027	1.32521995880977	0.046102659179361
24801	0.702553743516157	0.873311237023101	0.00314479381214126	0.76392514580487	1.88768020950159	0.0903338580123003	0.731786510996088	1.22444183590481	0.0275094569330788	0.721372054414068	1.0809281230908	0.0183829186688488	0.745844658776402	1.30819169879247	0.0455375848714454
25601	0.702378501639469	0.945883993475585	0.00217628108648356	0.763471535109332	1.6575198773725	0.0904785615575553	0.731388218439251	1.17743958183212	0.0258896275968448	0.720876230457508	1.07357042272407	0.0175130243028052	0.7454628253573	1.2215188951483	0.0421857991548368
26401	0.702202652762638	0.875838120316212	0.00174222914819479	0.763016626449396	1.70660871341431	0.0885187155372352	0.731026089269955	1.19356580775992	0.0260095143864721	0.720395453046588	1.08401860720069	0.0169033080283813	0.74509609596532	1.29793804974658	0.0415478855140706
27201	0.702040018286524	0.936520684429935	0.00152351370828855	0.762631214892919	1.63680029516523	0.0886303440143696	0.730657114290388	1.24786287442503	0.0261283833981645	0.719952284573381	1.18260700741014	0.0165720814300078	0.744741989313441	1.38581426770423	0.038493226660313
28001	0.701900551375584	0.927828647536975	0.00136183923864528	0.76225216885845	1.67423471137957	0.0895831375871349	0.730338928080815	1.28425153527269	0.0228826045293024	0.719467596500475	1.20400171871264	0.0147765273090657	0.744382900213634	1.36897932273221	0.0362080400469925
28801	0.701768022202214	0.883129695236109	0.00150043494886669	0.761836024689849	1.66084846055667	0.0898692040970065	0.730010888086314	1.22814047025248	0.0216513611967484	0.7190440624034	1.14870445091805	0.0136070362799681	0.744070469280112	1.3394211824463	0.034956461633547
