k	min_rek	min_srk	min_gerk_ad	min_gerk_bd	max_rek	max_srk	max_gerk_ad	max_gerk_bd	median_rek	median_srk	median_gerk_ad	median_gerk_bd	quant25_rek	quant25_srk	quant25_gerk_ad	quant25_gerk_bd	quant75_rek	quant75_srk	quant75_gerk_ad	quant75_gerk_bd
4001	0.405981151562424	1.90090621632522	1.7698002580748	3.28708123087217	0.675343348026709	3.33933307333147	3.28461920433855	4.26602456222704	0.55474326915994	2.59789481701903	2.56379712755437	3.80902272965381	0.512371920912933	2.42746347802124	2.31328702790223	3.6716182108112	0.588252485005247	2.73445635414098	2.78742810343042	3.93500862653563
4401	0.392943332135016	1.82463692394011	1.60578286712587	3.28708123087217	0.691907171310709	3.14733070168567	2.98231282653762	4.26602456222704	0.51980501074833	2.52426346745805	2.35503763373539	3.80902272965381	0.48064515805251	2.37293301194078	2.19287683339571	3.6716182108112	0.580491975553844	2.70343793240295	2.6167087233555	3.93500862653563
4801	0.377434887699848	1.95576915717006	1.55199495826672	3.28708123087217	0.677924440695477	3.08687538786833	2.85967924861577	4.26602456222704	0.515486710670116	2.52040329942069	2.23809443707321	3.80902272965381	0.468573681863411	2.37632465440777	2.04409135667368	3.6716182108112	0.575257488519688	2.6458199346304	2.3924961089113	3.93500862653563
5201	0.361718816596663	1.68643208520114	1.51692110584935	3.28708123087217	0.60625115874184	3.03233160205616	2.69555747385304	4.26602456222704	0.496414108751889	2.35213107284774	2.14434749580698	3.80118117739218	0.452459590468864	2.19786775631508	1.95201368624254	3.6716182108112	0.541729749916491	2.53492063497866	2.29607192505897	3.93500862653563
5601	0.364826401567537	1.83281725919112	1.4620903184678	3.28708123087217	0.607548818746353	3.32439563588294	2.54611670492173	4.26602456222704	0.476280578384908	2.27593057542057	2.01775311866152	3.79533684252357	0.435066595443893	2.15653577134321	1.83695831705817	3.66486845863919	0.514308369166091	2.56827065056669	2.18103149939831	3.93500862653563
6001	0.33327241874773	1.70409626798208	1.4193078408158	3.249151636629	0.622215751565994	3.13970028747491	2.49566891477156	4.26602456222704	0.483939324774451	2.36316203169484	1.92298730273806	3.79533684252357	0.42564183761347	2.17517395311801	1.69957476885743	3.66486845863919	0.522189404500795	2.49957609820188	2.0756444728649	3.93500862653563
6401	0.311854740796176	1.71176423608504	1.33870774099763	3.21508832981215	0.584236756976562	2.93318109978852	2.46131884787351	4.2447591631622	0.464229496976595	2.38201471706965	1.81786678316	3.780873467263	0.411234734371425	2.25117211724425	1.65550399302784	3.61037379477132	0.502006354648988	2.58695854021992	1.97671286409603	3.92591585128438
6801	0.315989793395362	1.72462505964433	1.28393908014271	3.03826731161608	0.55679988718355	3.26831277342485	2.41844304904623	4.18091634623646	0.429713125078905	2.27991459962522	1.69530278715592	3.75084565092613	0.392280505547043	2.13490359554625	1.55820107499723	3.5778939159798	0.486506934096017	2.4827859742856	1.90112150193938	3.87804720681789
7201	0.294756297105965	1.82173055812833	1.27031493708034	2.93698373306921	0.573847564433591	3.30664698138714	2.27676203624741	4.10755873164358	0.441367629037385	2.27460178198554	1.62228254911656	3.67759479476649	0.400636467442142	2.11161754290764	1.50486312532963	3.57573799223661	0.474191049041945	2.466957122859	1.80332971379192	3.83205154959521
7601	0.281320934840619	1.68360617907565	1.20816163365976	2.88735075942152	0.591177850718644	3.0589691914818	2.26838258133567	4.02436107671773	0.434281120244545	2.20175368858172	1.5516230285762	3.58005595284059	0.384971555488303	2.0310991777882	1.44780530689631	3.46223605239348	0.464678365621828	2.38552335437632	1.73148780727936	3.73976280348198
