i	xhat	x_rek	x_srk	x_gerk_ad	x_gerk_bd
196	0	0.329833598944177	0	0	0
197	0	0.0569483795123348	0.53181160627094	0.60831020387616	-0
198	0	0.20289599943945	0	0	-0
199	0	0.369168784209496	-0	-0	-0
200	0	0.495960406757031	0	-0	-0
201	0	0.268518233085077	0	0	0
202	0	0.777182429686744	0	-0	0
203	-0.770703487947464	-0.277087065806035	-0	0	-0.768007891359822
204	0	-0.208421120404109	-0	-0	-0
205	0	0.0618404150506757	0	0	-0
206	0	-0.0394786793763102	0	0	0
207	0	0.930113112190384	0.147378885100036	0.19825087016511	0
208	0	-0.863578148770628	-0	-0	-0
209	0	-0.0498067485059457	-0	-0.176501030297789	-0
210	0	-0.0105940729644005	-0	-0	0.00221411388813486
211	0	-0.296360326409344	0	0	-0
212	0	0.234600973482058	0	-0	-0
213	0	-0.216127176830059	-0	-0	0
214	0	-0.0408680172928163	-0	-0	0
215	0	-0.934965662798187	-0	0	-0
216	-0.0720109087575414	0.225456703302311	0	0.215543422779634	-0.0742982314963001
217	0	0.919337025746163	1.09634631200132	0.465472408867027	-0
218	-0.741488502091017	-1.49568687833772	-1.91543589570073	-1.40874778893113	-0.740178770803476
219	0	0.296437968159051	0	0	-0
220	0	0.994305541320935	0.609147700913043	0.460649452101434	-0
221	0	0.26395708116013	0	0	-0
222	0	-0.0359154083216754	-0	-0	-0
223	0	0.345465606849671	0	0.00856517763812903	-0
224	0	-0.655910264269718	-0	-0	0
225	0	0.277131164816958	0	0	-0
226	0	-0.129657436481378	0	0	0
227	0	-0.212955169420301	-0	-0	0
228	0	-0.0569845737860197	-0	-0	0
229	0	-0.59857662031156	-0.435621458837952	-0.18111069302913	0
230	0.365484687499716	-1.4819038768281	-0.516610653710865	-0.261450896743805	0.366703577335501
231	0	-2.02848453526505	-2.08637297956549	-1.93721167600791	-0
232	0	0.423376959810817	0	0	0
233	0	-0.54885148125771	-0.457662811707442	-0.447197852559746	-0
234	0	-0.251216441332188	-0	-0	0
235	0	-0.702863822214815	0	0	0
236	0	-0.321560335874311	-0	0	-0
237	0	1.02534557392434	0.749826686703237	0.283852492568109	0
238	0	0.0968219807089269	0.701899725038651	0.479239322172754	-0
239	0	1.42529892863126	0	0.266694409729521	0
240	0	-0.551029066058653	-1.1575553616524	-0.729284173510178	-0
241	0	-0.323751195055955	0	0.0153578484708454	-0.00290883853721446
242	0	0.144370916935457	1.25111283822873	1.09802054876761	0
243	0	-0.149684805829669	0	0.14220502859868	-0
244	0	-0.335787903719728	-0	-0	0
245	0	-0.384275902831294	0.148441557977787	0	-0
246	0	0.736064434397754	0.485979131110682	0.588190257773704	-0
247	0	0.567423105530896	0	0	-0
248	0	-0.267323230527068	0	0	0
249	0	-0.659473504479714	-0	-0	-0
250	0	-0.559319815766818	-1.24662729043353	-0.531303057450746	-0
251	-0.414110423018864	0.683312432930666	0	0	-0.41250613065314
252	0	0.825380097761641	0	0	0
253	0	-0.128092970489276	1.08506252298984	1.04144296353742	0
254	0	-0.259110263612664	-1.73076813853328	-1.05314194272229	0
255	0	-1.56024161885444	-1.37101152073314	-0.875099717460618	-0
256	0	0.249563927686186	0	0	-0
257	0	-1.37253633740371	-1.15982928387318	-0.758228560486254	-0
258	0	0.260993879929124	-0	0	-0
259	0	-0.297884778606732	-0	-0	0
260	0	1.12108137988295	1.50907292600446	1.17309765043971	-0
261	0	0.122997122243156	-0	0	0
262	0	-0.228624271933964	-0.807585827465491	-0.522592488771734	-0
263	0	-0.456764079522925	-1.17583333140519	-0.486343710739389	-0
264	0	0.0453392853993993	0	-0	0
265	0	0.471352130149693	0	0	0
266	0	0.831194826197822	-0	-0	-0
267	0	0.734642013878756	0	0	0
268	0	-1.06670854628034	-0	-0	-0
269	0	0.125493908166541	-0	0	0
270	0	0.160692883306916	0	0	-0.000791278755036373
271	0	-0.263749791105807	0	0	0
272	0	0.5026186625333	0	-0	-0
273	0	-0.562704989208124	0	0	-0
274	0	0.850733438938199	0.522764884279628	1.11721329820879	0
275	0	0.053793132849749	-0.0958929235818395	-0.397588134806231	-0
276	0	0.179592552038869	0	0	0
277	0	-0.429647087407112	-0	-0.115300769405351	-0
278	0	-0.428498808615872	-1.244562559935	-0.793958634645726	-0
279	0	-0.42419819959019	-0.160471119320878	-0.510729101993252	-0
280	0	-0.0269713324019991	-0	-0	-0
281	0	-1.2165402272955	-0.507727940871128	-0	0
282	0	-0.230548437877332	-0.106982044009136	-0.124349184724514	-0
283	0	0.780745492252578	0.80754216902549	0.269391845700252	0
284	0	1.30684078374078	2.67032616884723	1.80436151742753	0
285	0	0.606993847992124	0.30868445824083	0.164771676882372	0
286	0	-0.490743720321901	-0	-0	0
287	1.79797264361554	1.18888610817488	1.18796178629497	1.0544421686941	1.79773849611173
288	0	-0.169008236771	-0	-0	0
289	0	-0.233097252201442	-0	-0	0
290	0	0.101870814400921	-0	-0	-0
291	0	1.53657656315413	0.590297571809941	0.803277168506295	0
292	0	-0.335990212631734	-0	-0.540750594413915	0
293	0	-0.40918898736481	0	0	-0
294	0	0.646637329985405	0	0	0
295	0	0.778906149617892	0.443668790764436	0.215940336821541	-0
296	0	0.623765259000865	0.11261395614169	0	-0
297	0	-0.553692436302677	-0.824004930441101	-0	-0
298	0	0.139177000536832	0	0.162105035612013	0
299	0	0.342504809188263	0	0.711986840886858	0
300	0	0.836552089809127	0	0	-0
301	0	-1.539808887134	-1.90333971863418	-1.73330056532082	-0
302	0	-0.230276611677712	-0	-0	-0
303	0	1.195350231999	0.116744923207927	0	-0
304	0	0.332222365729079	0	0	0
305	-0.343096161547559	0.31069628677443	-0	0	-0.342811086249117
306	0	-0.253233853329711	-0	-0	-0
307	0	-0.267228846040885	-0	-0	-0
308	0	0.652343939676068	0	0	0
309	0	1.31517107381332	1.20353253433321	1.12564471811942	-0
310	0	0.516770408824045	0	0	-0
311	0	-0.193303024101333	0.675310034665564	0.352545804815335	-0
312	0	0.739207345127065	0.148227555263418	0.336083311405119	0
313	0	0.537903744843599	0	-0	-0
314	0	0.21996144683635	0	0	0
315	0	-0.105365078373922	0	0.557455253156354	0
316	0	0.0639140094500881	-0	-0	-0
317	0	-0.672476330583024	-1.01365258427599	-0.515451479470901	-0
318	0	0.0924134623639037	1.45461989572328	1.50367449694286	0
319	0	0.662052474431654	0.0282574168217469	0.269408166549306	0
320	0	-0.618707033919087	-0	-0	0
321	0	0.309614951742634	-0	-0	0
322	0	0.333713505501509	0	0	0
323	-0.408134646305327	-0.591744328606252	-0	0	-0.404315463795125
324	0	-1.12209310405415	-0.633274351256524	-0.846532646290591	-0
325	0	0.0289302290838503	0	0	0
326	0	1.25783608802406	0	0.233019423621451	0
327	0	0.483700751779779	0	0.303817007403179	-0
328	0	0.0790737297093561	-0.601996316598347	-0	0
329	0	0.55225262443281	0	0	0
330	0	-1.00101561463541	-1.23172351496319	-1.22728849229069	0
331	0	0.202862302956171	0	0	0
332	0	-0.726372610401169	-0.0436908389261568	-0.44696011698697	0
333	0	0.212561112928385	0	0	-0
334	0	0.665545396443839	0	0	0
335	0	0.456902878752483	0.58936070329446	0.821200095921201	0
336	0	0.100666019893854	0.554751466435826	0.343497071118605	0.00213809602663417
337	0	0.220327096772808	0	0	-0
338	0	0.120526525818602	-0	-0	0
339	0	-0.705088533902488	-0.151981349718811	-0.49735633307821	-0
340	0	-0.824777155494485	-0.904838118660459	-0.123219425266173	-0
341	0	0.287973867081486	0	0	-0
342	0	-0.0675318770447228	-0	-0	-0
343	0	0.0501958094863648	-0	-0	0
344	0	0.444309266377413	0	0	0
345	0	-0.149140832467367	-0	0	0
346	0	0.177036425130349	0	0	-0
347	0	0.762417323989085	0	0	0
348	0	0.305224979380061	0.255828090083385	0.340800755111237	0
349	0	0.128107582022057	0	0.263266909849436	0
350	0	-0.857256764671339	-0.130600774532711	-0.17748417394033	-0
351	0	0.511152912330271	0.406466113714568	0	0
352	0	-1.00612579342424	-0	-0	-0
353	0	0.995981994979837	0.0249734607307968	0	0.00173598454166779
354	0	-1.03651623213817	-0.429325022178933	-0.0679168157555186	0
355	0	-0.0637968416464144	-0	0	-0
356	-0.0531701064779737	0.115050161297814	-0	-0	-0.0495255500630911
357	0	-0.160740211359601	0	0	-0
358	0	0.65844176503287	0	0	-0
359	0	0.432714565556739	0	0	-0
360	0	-0.56067223972039	-0.756310449866865	-0.595882731275408	-0
361	0	-1.04754787328906	-0.901743021397392	-0.707479351291804	0
362	0	1.19775796014171	1.9559306555126	1.33463453352374	-0
363	0	-0.120184264240564	-0	-0	0
364	0	-0.168512352759196	-0	-0	0
365	0	0.836872077869424	0	0	-0
366	0	-0.218076218654026	-0	-0	0
367	0	-0.551422716503712	-0	-0	-0
368	0	-0.374095181559171	-0	-0.0186779392571186	-0
369	0	0.610083445287752	0	0	-0
370	0	0.521950979863415	0	0.468552316566793	-0
371	0	-0.0330290185431208	-0	-0	-0
372	0	-0.373208801673455	0	0	0
373	0	-0.959770788231521	-0	0	-0
374	0	-0.133250284427003	-0.123289222483132	-0.15012128656387	0
375	0	0.772315997345193	1.09775167710932	0.322936860472202	0
376	0	-0.411335205358593	-0	-0.330186860961682	0.00389577282275333
377	0	0.834239402697764	0	0	0
378	0	-0.882381088968378	-0.836776200965746	-1.06630920297283	0
379	0	-0.0590190974759674	0	-0	-0
380	0	-1.49939409203606	-0.714198195563432	-0	0
381	0	-0.427921563342346	0	0	0
382	0	0.0928599419584283	-0	-0	-0
383	0	0.72003664761079	0.96695800846032	0.29503172541347	0
384	0	0.267256858703422	0.727783817147349	0	0
385	0	-0.927307350442834	-0.553469629996131	-0.54327091871299	-0
386	0	-0.948907389914437	-0	-0	-0
387	0	-0.830854572449397	-0	-0.17542589963907	0
388	0	-0.469226711565804	0	0	-0
389	0	-0.208043404655562	0	0	0
390	0	-0.285101097559967	-1.17027192407817	-0.568293749243818	0
391	0	0.186343842302296	-0.420942791041181	-0	-0
392	0	-1.18511295173179	-0.654378057717329	-0.395101474935426	0
393	0	0.267399917708058	0	0	-0
394	0	0.341046887943185	0	0	-0
395	0	0.244427075681969	0	0	0
396	0	-0.210487845008789	0	0	-0
397	0	0.834260608695735	0.843793639224385	0.543038891672767	-0
398	0	0.431845644522948	0	0.0242323452898354	0
399	-0.812310619223177	0.500554635413789	-0	-0	-0.811081186599248
400	0	0.138848147814668	-0	-0	-0
401	0	-0.339792856374819	-0	-0	-0
402	0	-0.784026470781313	-0	-0.0445100700570951	0
403	0	-0.374979336504995	-0.484469161187278	-0	0
404	0	0.506233039984917	-0	0	-0
405	0	0.645102109360553	0	-0	0
406	0	-0.0336832784171575	0	0	0
407	0	-0.237665674511042	-0	-0.0695813198971802	-0
408	0	-0.0362966016727588	0	0	-0
409	0	0.362301893950665	-0	-0	0
410	0	0.778136821738098	1.06524357785479	0.411219888915451	-0
411	0	-0.575866691080526	-0	-0	0
412	0	0.582929876823586	0.0249548610650159	0.134530636242539	0
413	0	-0.549848631459852	-0.140147462675692	-0	-0
414	0	-0.954428883315579	-0.490027297279031	-0.146325013437568	-0
415	0	-1.4895666850308	-1.08118759400211	-1.40124876365857	0
416	0	-0.0727162291717724	-0	-0.175852079456797	0
417	0	1.17755663085594	2.09507747216292	0.725901193264479	0
418	0	-0.14044864376732	0	0	0
419	0	-0.35687924505184	-0	-0	-0
420	0	-0.133599767049165	-0.704355562715557	-0.334260096682003	0
421	0	0.544574312471619	0	0	0
422	0	0.694070228321709	0	0	0
423	-0.733081093453496	-0.0274367273338193	-0	-0	-0.730712843006565
424	0	-0.0936540339570415	0	0	-0
425	0	-0.213913017666839	0	0	0
426	1.05160824704598	1.40154333338474	0.916607173521703	0.8622531853306	1.04965489412706
427	0	-1.44597307401553	-0.979985637511627	-0.471170876906301	-0
428	0	-0.370288041190181	-0.742199079650783	-0	0
429	0	0.102500405415112	-0	-0	0
430	0	0.179978137707658	-0	-0	-0
431	0	1.3825017795709	1.87167027761971	2.32144681271061	0
432	0	0.726031608766166	0.356239475449192	0.463990472903721	-0
433	0	-0.486596935043695	-0	-0	0
434	0	0.119777263901399	0	0	0
435	0	-0.238148060619631	0	0	0
436	0	0.308432776880432	0	-0	-0
437	0	-0.353906698877106	0	0	0
438	0	0.592897261155841	0	0	-0
439	0	-0.585826132088494	-0	-0	-0
440	0	-0.396802972554575	-0	0	0
441	0	0.106425932591957	0	-0	-0
442	0	0.51869362953939	-0	-0.123112321184045	-0
443	0	-0.338096562809859	-0	-0.268021458870722	-0
444	0	0.746678335316945	0.301157410592213	0.495904671951322	0
445	0	0.352062817656044	-0	-0	-0
446	0	0.0378328598753842	0	0.614254429956031	0
447	0	0.481299390164245	0	0	-0
448	0	-0.465007243278612	-0	-0	0
449	-0.13844401395598	0.473512448957864	0.976508491502395	0.69623741148267	-0.139236213336797
450	0	0.72085349879581	0.782859557090948	0.312766229284794	-0
451	0	0.243695448521353	-0	-0	0
452	0	0.195738346177621	0	0	-0
453	0	-0.765875995150019	-0.931450417849749	-0.239262640769367	-0
454	0	-0.269191960398259	-0	-0	-0
455	0	1.12897386176144	0.642879457248615	0	0
456	0	0.44185102114948	-0	-0	-0
457	0	0.649169699472964	0	0.195934637636556	0
458	0	0.508606450355185	0.170297987363202	0.152860281608028	-0
459	0	-0.503546422401503	0	-0	0
460	0	0.534538041717337	0	0	-0
461	0	-0.135197781678791	-0	-0	-0
462	0	-0.450242588807101	0.69505315622968	0.324003713696845	-0
463	0.42533973498641	-0.176070366327843	0	0	0.427846819219416
464	0	0.226188936386741	1.01489713621898	0.788445689883167	-0
465	0	-0.308661449002873	-0	0	-0
466	0	0.461899251319217	1.20545010596128	0.77904265227831	0
467	0	0.151906798560825	0	0.400714110479658	0
468	-0.0966423221474193	0.111559352480905	-0	0	-0.0983418371948073
469	0	-0.240324189889318	-0	-0	0
470	0	-1.46583188834855	-1.86840049963635	-1.10982633486592	0
471	0	0.398871650052359	-0	-0	-0
472	0	-0.164153548413165	0	0	-0
473	0	-0.118957376775596	0	0.319447197039812	0
474	0	0.849648464492169	0	0	0
475	0	0.577586240764509	1.3378131212633	0.912143114777916	0
476	0	0.461778361356634	0	0	0
477	0	0.216353155644653	-0	-0	0
478	0	0.595776209692933	0.810036244722104	0.539578382004919	0
479	0	0.75696418103822	0.331029040458102	0	0
480	0	0.674655575317992	-0	-0	-0
481	0	-0.464407709327921	0	0	0
482	0	-0.410685745126527	0	0	-0
483	0	0.756661487286189	0.383616863717947	0.645451061295528	-0
484	0	0.236962129561075	-0	0	0
485	0	0.324369972510775	0	0	0
486	0	-0.797085276867679	-0	-0	-0
487	0	1.22248611287212	0.76655893403777	0.728588522535933	0
488	0	-0.950867834227595	-0	-0.333800911723964	-0
489	0	-0.249366882341508	-0	-0	-0
490	0	-0.629655634118098	-0	0	-0
491	0	0.191641771119118	-0	-0	0
492	0	0.392925020166319	0.521664064240547	0.276094202568922	0
493	0	-0.941459250089569	-1.00936117528313	-0.481790478819303	-0
494	0	0.413879501289167	0	0.166445162258514	0
495	0	0.464044443452327	0	0	0
496	0	-0.343357800497894	-0	-0.249683249087772	-0
497	0	1.41972819401191	0	0.33780889013485	0
498	0	-0.676861489466807	-0.20315981118998	-0.392667508081059	0
499	0	-0.0874024757422303	0	0.486571222859524	0
500	0	-0.752096487380881	0	0	0
